Interface:  eno1
('16:56:14.260687', 1692.27, 2030.72, 10805.45, 17.9, 4.3, 1.811194444444445)
('16:56:14.294604', 2097.94, 2097.94, 10805.24, 17.9, 0.0, 1.8064722222222231)
('16:56:14.321212', 2228.56, 1782.85, 10805.27, 17.9, 8.3, 1.7556944444444451)
('16:56:14.354698', 1770.76, 2124.92, 10782.07, 17.9, 4.3, 1.6111388888888898)
('16:56:14.388457', 2107.76, 2107.76, 10782.07, 17.9, 0.0, 1.8107777777777783)
('16:56:14.422251', 2141.24, 2105.64, 10782.13, 17.9, 0.0, 1.851361111111112)
('16:56:14.452333', 1971.11, 1971.11, 10782.04, 17.9, 4.2, 1.5581111111111117)
('16:56:14.486190', 2101.68, 1751.4, 10782.29, 17.9, 0.0, 1.5018055555555563)
('16:56:14.519695', 1769.83, 2123.8, 10782.19, 17.9, 11.1, 1.7110833333333337)
('16:56:14.544402', 1920.0, 1920.0, 10782.19, 17.9, 11.1, 1.8112777777777787)
('16:56:14.568925', 2418.01, 1934.41, 10782.19, 17.9, 12.5, 1.758472222222223)
('16:56:14.593487', 1931.31, 1931.31, 10782.19, 17.9, 0.0, 1.7582777777777787)
('16:56:14.618014', 1934.09, 2417.61, 10782.19, 17.9, 0.0, 1.7581388888888898)
('16:56:14.642566', 1932.12, 1932.12, 10782.32, 17.9, 0.0, 1.8581111111111117)
('16:56:14.667222', 1923.95, 1923.95, 10782.59, 17.9, 12.5, 2.040972222222223)
('16:56:14.691047', 1991.13, 1991.13, 10782.59, 17.9, 0.0, 2.030416666666667)
[Debug] Time:  1.0000605583190918
('16:56:14.715652', 1927.92, 1927.92, 10784.34, 17.9, 0.0, 1.9856111111111119)
('16:56:14.748089', 2267.89, 2193.7, 10790.53, 17.9, 8.3, 1.7900000000000003)
('16:56:14.782071', 2347.32, 1744.97, 10790.53, 17.9, 8.3, 1.9361666666666677)
('16:56:14.815910', 1752.31, 2102.77, 10790.78, 17.9, 6.7, 1.8780277777777787)
('16:56:14.844872', 2047.39, 2047.39, 10789.67, 17.9, 8.3, 1.8525833333333341)
('16:56:14.876417', 2255.68, 1879.73, 10790.86, 17.9, 4.3, 1.7972777777777784)
('16:56:14.910532', 1738.18, 2085.82, 10795.53, 17.9, 8.3, 1.7358333333333342)
('16:56:14.944563', 2090.89, 2090.89, 10800.7, 17.9, 4.3, 1.815500000000001)
('16:56:14.978498', 2096.89, 2096.89, 10805.18, 17.9, 8.7, 1.8280277777777785)
('16:56:15.012300', 2105.07, 1754.23, 10814.78, 17.9, 8.3, 1.735777777777779)
('16:56:15.046202', 1798.35, 2098.84, 10818.57, 17.9, 8.3, 1.6359166666666676)
('16:56:15.077875', 2246.59, 1872.16, 10822.54, 17.9, 8.3, 1.7215833333333341)
('16:56:15.111025', 1788.77, 2146.53, 10822.54, 17.9, 12.5, 2.2388611111111114)
('16:56:15.135428', 1943.89, 1943.89, 10822.54, 17.9, 0.0, 2.2775277777777787)
('16:56:15.159844', 2428.59, 1942.87, 10821.84, 17.9, 12.5, 2.444361111111112)
('16:56:15.184928', 1891.18, 1891.18, 10821.84, 17.9, 4.2, 2.4025)
('16:56:15.218613', 1760.34, 2112.4, 10821.84, 17.9, 8.3, 1.8359166666666675)
------------time slot: 2015-08-02 00:00:11, band 2048 Kbps -------------
('16:56:15.252337', 2109.97, 2109.97, 10762.75, 17.8, 6.3, 1.9003611111111123)
('16:56:15.279482', 2184.4, 1747.52, 10762.72, 17.8, 0.0, 1.684694444444445)
('16:56:15.312894', 1824.8, 2129.71, 10762.72, 17.8, 4.2, 1.5750833333333343)
('16:56:15.346752', 2101.6, 2101.6, 10762.72, 17.8, 4.3, 1.505472222222223)
('16:56:15.380566', 2104.35, 2104.35, 10762.88, 17.8, 4.2, 1.7607222222222232)
('16:56:15.414221', 2114.27, 1761.9, 10762.88, 17.8, 4.3, 1.6053888888888903)
('16:56:15.447885', 1761.45, 2113.74, 10762.85, 17.8, 12.5, 1.705416666666668)
('16:56:15.472900', 1896.32, 1896.32, 10762.91, 17.8, 0.0, 1.5832222222222232)
('16:56:15.505087', 2210.73, 2210.73, 10762.85, 17.8, 0.0, 1.7527222222222232)
('16:56:15.535797', 1930.87, 1930.87, 10762.85, 17.8, 4.3, 1.452583333333334)
('16:56:15.569415', 2560.03, 1763.86, 10762.85, 17.8, 4.3, 1.4303888888888894)
('16:56:15.603038', 2116.28, 2116.28, 10762.94, 17.8, 0.0, 1.3526388888888894)
('16:56:15.636046', 1796.43, 2155.72, 10762.94, 17.8, 0.0, 1.5925833333333344)
('16:56:15.660436', 1944.94, 1944.94, 10761.52, 17.8, 0.0, 1.592583333333334)
('16:56:15.685103', 1923.13, 1923.13, 10761.4, 17.8, 4.2, 1.6080277777777787)
[Debug] Time:  1.000070571899414
('16:56:15.718909', 2104.82, 2104.82, 10761.4, 17.8, 7.1, 1.7187500000000007)
('16:56:15.750915', 1852.72, 1852.72, 10765.09, 17.8, 12.5, 1.9291944444444447)
('16:56:15.775527', 2409.18, 1927.34, 10770.54, 17.9, 8.3, 1.6306666666666672)
('16:56:15.809121', 1765.11, 2118.13, 10775.71, 17.9, 11.1, 1.8215277777777783)
('16:56:15.834073', 2376.49, 1901.19, 10781.02, 17.9, 11.1, 1.9905277777777788)
('16:56:15.858960', 1906.11, 1906.11, 10785.39, 17.9, 12.5, 2.085527777777779)
('16:56:15.887254', 2095.73, 2095.73, 10788.15, 17.9, 8.3, 1.9980277777777786)
('16:56:15.917291', 1974.1, 1974.1, 10791.0, 17.9, 8.3, 1.9109444444444448)
('16:56:15.951453', 1735.78, 2082.93, 10796.41, 17.9, 4.3, 2.008083333333334)
('16:56:15.985131', 2112.84, 2112.84, 10803.79, 17.9, 12.0, 2.158222222222223)
('16:56:16.017034', 1858.67, 1858.67, 10810.87, 17.9, 8.3, 1.88638888888889)
('16:56:16.050837', 2105.01, 2105.01, 10815.23, 17.9, 8.3, 1.910500000000001)
('16:56:16.080150', 2022.88, 2022.88, 10819.91, 17.9, 9.1, 2.173722222222223)
('16:56:16.106257', 2271.3, 1817.04, 10821.6, 17.9, 0.0, 2.0193888888888893)
('16:56:16.131330', 1892.01, 2365.01, 10821.82, 17.9, 10.0, 2.1825555555555565)
('16:56:16.157513', 1811.77, 1811.77, 10822.3, 17.9, 0.0, 2.0506944444444457)
('16:56:16.183706', 2263.83, 4527.66, 10822.23, 17.9, 10.0, 2.207527777777779)
('16:56:16.209459', 1842.02, 4144.54, 10822.2, 17.9, 0.0, 2.0916666666666672)
('16:56:16.234281', 3344.41, 4299.95, 10822.23, 17.9, 10.0, 2.0914722222222233)
------------time slot: 2015-08-02 00:00:12, band 4314.0 Kbps -------------
('16:56:16.259714', 4196.64, 4196.64, 10822.23, 17.9, 0.0, 2.091722222222223)
('16:56:16.285301', 4171.49, 4171.49, 10822.23, 17.9, 11.1, 1.816027777777778)
('16:56:16.310051', 4312.42, 4312.42, 10817.75, 17.9, 11.1, 1.7230000000000012)
('16:56:16.336045', 4106.22, 4106.22, 10817.7, 17.9, 4.5, 1.6386666666666672)
('16:56:16.368943', 4325.78, 4325.78, 10817.7, 17.9, 4.3, 1.5524444444444445)
('16:56:16.402698', 4216.06, 4216.06, 10817.67, 17.9, 4.3, 1.605166666666667)
('16:56:16.436347', 4229.39, 4229.39, 10817.67, 17.9, 4.3, 1.5535833333333335)
('16:56:16.470236', 4199.36, 4199.36, 10818.13, 17.9, 4.2, 1.5305000000000009)
('16:56:16.504176', 4193.08, 4193.08, 10818.13, 17.9, 5.6, 1.565722222222223)
('16:56:16.531820', 4290.01, 4290.01, 10818.29, 17.9, 0.0, 1.630555555555556)
('16:56:16.565039', 4284.09, 4284.09, 10818.29, 17.9, 0.0, 1.4524444444444449)
('16:56:16.598806', 4214.55, 4214.55, 10818.29, 17.9, 0.0, 1.3527500000000006)
('16:56:16.632415', 4234.37, 4234.37, 10818.54, 17.9, 4.3, 1.530833333333334)
('16:56:16.666058', 4230.05, 4230.05, 10795.04, 17.9, 4.2, 1.5301666666666671)
('16:56:16.699954', 4198.48, 4198.48, 10795.04, 17.9, 4.3, 1.5531388888888893)
[Debug] Time:  1.0000734329223633
('16:56:16.733698', 3865.95, 4217.4, 10803.1, 17.9, 4.3, 1.6303333333333339)
('16:56:16.767733', 4181.36, 4181.36, 10803.41, 17.9, 0.0, 1.8303333333333336)
('16:56:16.793359', 4165.17, 4165.17, 10803.41, 17.9, 0.0, 1.9081944444444447)
('16:56:16.817296', 4458.97, 3963.53, 10803.41, 17.9, 20.0, 2.0380000000000007)
('16:56:16.844984', 4283.14, 4283.14, 10803.5, 17.9, 8.3, 1.930222222222223)
('16:56:16.874566', 4009.04, 4409.95, 10805.93, 17.9, 4.3, 1.8082500000000001)
('16:56:16.908024', 4253.38, 4253.38, 10809.52, 17.9, 10.0, 1.9083055555555564)
('16:56:16.933573', 4177.68, 4177.68, 10814.41, 17.9, 4.3, 1.8553611111111117)
('16:56:16.967263', 4224.12, 4224.12, 10817.55, 17.9, 8.7, 1.933083333333334)
('16:56:16.996236', 4502.71, 4093.37, 10818.39, 17.9, 12.5, 1.857111111111112)
('16:56:17.021144', 4285.05, 4285.05, 10825.96, 17.9, 12.5, 1.826472222222223)
('16:56:17.048763', 3864.61, 4294.01, 10829.65, 17.9, 8.3, 1.759666666666667)
('16:56:17.082603', 3154.05, 4205.4, 10833.59, 18.0, 10.0, 1.5303888888888895)
('16:56:17.108123', 450.01, 598611.2, 10832.4, 18.0, 12.5, 1.9366111111111115)
('16:56:17.132520', 1087.5, 956741.57, 10837.14, 18.0, 8.3, 1.738500000000001)
('16:56:17.166210', 479.55, 956124.65, 10842.03, 18.0, 11.1, 2.0471111111111124)
